t,x_true,x_3rd_order,x_7th_order
0.0,1.0,1.0,1.0
0.6012024048096193,0.8680739869354811,0.8671985926788361,0.8680679173511965
1.2024048096192386,0.7211974884703619,0.7178462925377084,0.7211780270574366
1.8036072144288577,0.5701246751626717,0.5623001853517695,0.5700913448296883
2.404809619238477,0.4219974959509302,0.4071013428918906,0.4219501824269474
3.0060120240480965,0.28015543069838544,0.2553770815186735,0.28008962703935497
3.6072144288577155,0.14492004549252413,0.10780079231842189,0.14482795768691029
4.208416833667335,0.014705852708010336,-0.03638752208564358,0.014580537029868633
4.809619238476954,-0.11294478446622633,-0.17849041262745852,-0.11310617531566117
5.410821643286574,-0.24050271785925564,-0.3195949233424143,-0.2406979406750619
6.012024048096193,-0.3697029601343403,-0.45988694450891454,-0.3699260691995893
6.6132264529058125,-0.5008263129470599,-0.5980023048460432,-0.5010696673397661
7.214428857715431,-0.6320275453802606,-0.7304702108031664,-0.6322827319640127
7.81563126252505,-0.7588902457878922,-0.8514426843628602,-0.759145670764752
8.41683366733467,-0.874521809034756,-0.9530268763509947,-0.8747584994462343
9.01803607214429,-0.9704487702012657,-1.0265056758310742,-0.9706393501910158
9.619238476953909,-1.0382477317779282,-1.064394278149327,-1.0383624968717704
10.220440881763528,-1.0714370353425597,-1.062691196396461,-1.0714535646176553
10.821643286573147,-1.0669973792550131,-1.022273013655082,-1.0669059965292556
11.422845691382767,-1.0260782455767288,-0.9486647635908895,-1.025880919336756
12.024048096192386,-0.9537448793274064,-0.8503250667212456,-0.9534522352374927
12.625250501002006,-0.8578511854997813,-0.7363732288281655,-0.8574812695131497
13.226452905811625,-0.7473447834667036,-0.6147465934974224,-0.7469218170436873
13.827655310621244,-0.6305273249638472,-0.49125585506085756,-0.6300768897432109
14.428857715430862,-0.5138119017115588,-0.3694562456311987,-0.5133537945130279
15.030060120240481,-0.40124016064025936,-0.25100321650861646,-0.4007834770022134
15.6312625250501,-0.2946502999102613,-0.13618224056137812,-0.2941932413797986
16.23246492985972,-0.1941894500249478,-0.024428301219879933,-0.1937225087632674
16.83366733466934,-0.09889158083092572,0.0852323786734086,-0.0984017135588837
17.43486973947896,-0.007170485712036361,0.1938173994199982,-0.006644780402668374
18.03607214428858,0.08280570176189823,0.302070543211518,0.08337764185092739
18.637274549098198,0.17282919420571774,0.4101610000213099,0.17345370891512635
19.238476953907817,0.2644064616176143,0.5173873906647081,0.2650852400388909
19.839679358717436,0.3585047297250803,0.6219087898927265,0.3592340252666694
20.440881763527056,0.455266476528587,0.7205734352562404,0.4560364688000077
21.042084168336675,0.553704474407247,0.8089632645524055,0.5544980097233884
21.643286573146295,0.6514452961173769,0.8817873542191723,0.6522358870056028
22.244488977955914,0.7446452521687154,0.9336870720417222,0.7453953853597782
22.845691382765533,0.8282226180318211,0.9603419036303791,0.8288839242346893
23.446893787575153,0.8964842917574162,0.95954876588623,0.8970020339233773
24.048096192384772,0.9440743374691165,0.9318472491545121,0.9443964852685991
24.64929859719439,0.9670111324837046,0.880409022341786,0.9670991571160528
25.25050100200401,0.9635144748250309,0.8102456893969598,0.9633516010706599
25.85170340681363,0.9343878855601682,0.7270884708712193,0.9339821752281856
26.45290581162325,0.8828596549977287,0.6363586726524911,0.8822420778461403
27.05410821643287,0.8139357531467448,0.5424944030269419,0.8131542902344062
27.65531062124249,0.7334508957078661,0.4486813227470621,0.7325618896007672
28.256513026052108,0.6470889001868927,0.3568895822122187,0.6461471756059174
28.857715430861724,0.5596295670718859,0.2680775568473431,0.5586798312558643
29.458917835671343,0.47455976348404694,0.18244949015623685,0.47363162164851785
30.060120240480963,0.3940320497662365,0.09970064207247895,0.3931392705453545
30.661322645290582,0.3190529561431712,0.019223154564971073,0.31819588886485467
31.2625250501002,0.24976548997572923,-0.059729417281648246,0.24893478494138271
31.86372745490982,0.18572762256216868,-0.13790907934152988,0.18490795211625877
32.46492985971944,0.1261386242135753,-0.21595832485295638,0.12531159950690665
33.06613226452906,0.0700021366820763,-0.2943005174484188,0.06914836781817352
33.66733466933868,0.016234249860676182,-0.37302730633171505,0.015334537782545541
34.2685370741483,-0.03626781001542375,-0.45178160946070733,-0.03723158205660148
34.86973947895792,-0.08858090527661297,-0.5296451728309677,-0.08962519831955937
35.47094188376754,-0.1417212117954505,-0.6050535410287938,-0.14286023348594357
36.07214428857716,-0.19660777022938983,-0.6757759736453842,-0.19785268794688113
36.673346693386776,-0.25401422170469196,-0.7390070631253398,-0.2553720179928583
37.274549098196395,-0.3145002786805028,-0.7916090780611007,-0.31597219608559224
37.875751503006015,-0.3783172188689643,-0.8305103195192259,-0.3798965822448095
38.476953907815634,-0.44528748920664696,-0.8532040152379753,-0.4469570449059397
39.078156312625254,-0.5146690661051728,-0.8582286424858859,-0.5163980120854432
39.67935871743487,-0.5850312132546305,-0.8454822040299045,-0.5867725820234072
